CVE_id,Description,cwe_value,cvss,severity,publishedDate,lastModifiedDate,version,cwe_cd,cwe_name,year
CVE-2021-37205,"A vulnerability has been identified in SIMATIC Drive Controller family (All versions < V2.9.4), SIMATIC ET 200SP Open Controller CPU 1515SP PC2 (incl. SIPLUS variants) (All versions), SIMATIC S7-1200 CPU family (incl. SIPLUS variants) (All versions >= V4.5.0 < V4.5.2), SIMATIC S7-1500 CPU family (incl. related ET200 CPUs and SIPLUS variants) (All versions >= V2.9.2 < V2.9.4), SIMATIC S7-1500 Software Controller (All versions), SIMATIC S7-PLCSIM Advanced (All versions < V4.0 SP1), TIM 1531 IRC (incl. SIPLUS NET variants) (All versions >= V2.2). An unauthenticated attacker could cause a denial-of-service condition in a PLC when sending specially prepared packets over port 102/tcp. A restart of the affected device is needed to restore normal operations.",CWE-401,7.5,HIGH,2022-02-09T16:15Z,2022-04-24T02:19Z,3.1,401,Missing Release of Memory after Effective Lifetime,2022
CVE-2021-33626,A vulnerability exists in SMM (System Management Mode) branch that registers a SWSMI handler that does not sufficiently check or validate the allocated buffer pointer(QWORD values for CommBuffer). This can be used by an attacker to corrupt data in SMRAM memory and even lead to arbitrary code execution.,CWE-829,7.8,HIGH,2021-10-01T03:15Z,2022-04-24T02:03Z,3.1,829, Inclusion of Functionality from Untrusted Control Sphere,2021
CVE-2020-27339,"In the kernel in Insyde InsydeH2O 5.x, certain SMM drivers did not correctly validate the CommBuffer and CommBufferSize parameters, allowing callers to corrupt either the firmware or the OS memory. The fixed versions for this issue in the AhciBusDxe, IdeBusDxe, NvmExpressDxe, SdHostDriverDxe, and SdMmcDeviceDxe drivers are 05.16.25, 05.26.25, 05.35.25, 05.43.25, and 05.51.25 (for Kernel 5.1 through 5.5).",CWE-269,6.7,MEDIUM,2021-06-16T16:15Z,2022-04-24T02:00Z,3.1,269, Improper Privilege Management,2021
CVE-2019-10934,"A vulnerability has been identified in TIA Portal V14 (All versions), TIA Portal V15 (All versions), TIA Portal V16 (All versions), TIA Portal V17 (All versions). Changing the contents of a configuration file could allow an attacker to execute arbitrary code with SYSTEM privileges. The security vulnerability could be exploited by an attacker with a valid account and limited access rights on the system. No user interaction is required. At the time of advisory publication no public exploitation of this security vulnerability was known.",CWE-22,7.8,HIGH,2020-01-16T16:15Z,2022-04-24T01:56Z,3.1,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2020
CVE-2020-35730,"An XSS issue was discovered in Roundcube Webmail before 1.2.13, 1.3.x before 1.3.16, and 1.4.x before 1.4.10. The attacker can send a plain text e-mail message, with JavaScript in a link reference element that is mishandled by linkref_addindex in rcube_string_replacer.php.",CWE-79,6.1,MEDIUM,2020-12-28T20:15Z,2022-04-24T01:55Z,3.1,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),2020
CVE-2018-11689,Web Viewer for Hanwha DVR 2.17 and Smart Viewer in Samsung Web Viewer for Samsung DVR are vulnerable to XSS via the /cgi-bin/webviewer_login_page data3 parameter. (The same Web Viewer codebase was transitioned from Samsung to Hanwha.),CWE-79,6.1,MEDIUM,2018-06-14T20:29Z,2022-04-24T01:54Z,3.1,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),2018
CVE-2020-28607,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_2/PM_io_parser.h PM_io_parser<PMDEC>::read_face() set_halfedge().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28605,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read exists in Nef_2/PM_io_parser.h PM_io_parser<PMDEC>::read_hedge() e->set_vertex().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28612,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_vertex() vh->svertices_begin().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28618,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_vertex() vh->shalfloop().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28613,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_vertex() vh->svertices_last().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28611,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SM_io_parser.h SM_io_parser<Decorator_>::read_vertex() set_first_out_edge().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28603,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_2/PM_io_parser.h PM_io_parser<PMDEC>::read_hedge() e->set_prev().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28620,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_edge() eh->center_vertex():.",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28621,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_edge() eh->out_sedge().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28615,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_vertex() vh->shalfedges_last().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28609,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_2/PM_io_parser.h PM_io_parser<PMDEC>::read_face() store_iv().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28606,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_2/PM_io_parser.h PM_io_parser<PMDEC>::read_hedge() e->set_face().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28602,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_2/PM_io_parser.h PM_io_parser<PMDEC>::read_vertex() Halfedge_of[].",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28619,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_edge() eh->twin().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28617,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_vertex() vh->sfaces_last().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28616,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_vertex() vh->sfaces_begin().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28614,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_vertex() vh->shalfedges_begin().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T03:00Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28608,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_2/PM_io_parser.h PM_io_parser<PMDEC>::read_face() store_fc().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:59Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28610,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SM_io_parser.h SM_io_parser<Decorator_>::read_vertex() set_face().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:59Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28604,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_2/PM_io_parser.h PM_io_parser<PMDEC>::read_hedge() e->set_next().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:59Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28624,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_facet() fh->boundary_entry_objects SEdge_of.",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28625,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_facet() fh->boundary_entry_objects SLoop_of.",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28629,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_sedge() seh->sprev().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28627,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_volume() ch->shell_entry_objects().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28630,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_sedge() seh->snext().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28622,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_edge() eh->incident_sface().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28628,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_volume() seh->twin().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28626,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_facet() fh->incident_volume().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28623,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_facet() fh->twin().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28631,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_sedge() seh->source().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28632,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_sedge() seh->incident_sface().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28633,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_sedge() seh->prev().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28634,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_sedge() seh->next().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-28635,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_sedge() seh->facet().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-35629,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_sloop() slh->facet().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-35630,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_sface() sfh->center_vertex().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-35631,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_sface() SD.link_as_face_cycle().",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:58Z,3.1,125, Out-of-bounds Read,2022
CVE-2020-35632,"Multiple code execution vulnerabilities exists in the Nef polygon-parsing functionality of CGAL libcgal CGAL-5.1.1. A specially crafted malformed file can lead to an out-of-bounds read and type confusion, which could lead to code execution. An attacker can provide malicious input to trigger any of these vulnerabilities. An oob read vulnerability exists in Nef_S2/SNC_io_parser.h SNC_io_parser<EW>::read_sface() sfh->boundary_entry_objects Edge_of.",CWE-125,8.8,HIGH,2022-04-18T17:15Z,2022-04-23T02:57Z,3.1,125, Out-of-bounds Read,2022
CVE-2022-28020,Attendance and Payroll System v1.0 was discovered to contain a SQL injection vulnerability via the component \admin\position_edit.php.,CWE-89,8.8,HIGH,2022-04-21T20:15Z,2022-04-23T02:56Z,3.1,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022
CVE-2022-28019,Attendance and Payroll System v1.0 was discovered to contain a SQL injection vulnerability via the component \admin\employee_edit.php.,CWE-89,8.8,HIGH,2022-04-21T20:15Z,2022-04-23T02:56Z,3.1,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022
CVE-2022-28018,Attendance and Payroll System v1.0 was discovered to contain a SQL injection vulnerability via the component \admin\schedule_edit.php.,CWE-89,8.8,HIGH,2022-04-21T20:15Z,2022-04-23T02:56Z,3.1,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022
CVE-2022-28017,Attendance and Payroll System v1.0 was discovered to contain a SQL injection vulnerability via the component \admin\overtime_edit.php.,CWE-89,8.8,HIGH,2022-04-21T20:15Z,2022-04-23T02:55Z,3.1,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022
CVE-2022-28016,Attendance and Payroll System v1.0 was discovered to contain a SQL injection vulnerability via the component \admin\deduction_edit.php.,CWE-89,8.8,HIGH,2022-04-21T20:15Z,2022-04-23T02:55Z,3.1,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022
CVE-2022-28015,Attendance and Payroll System v1.0 was discovered to contain a SQL injection vulnerability via the component \admin\cashadvance_edit.php.,CWE-89,8.8,HIGH,2022-04-21T20:15Z,2022-04-23T02:55Z,3.1,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022
CVE-2022-28014,Attendance and Payroll System v1.0 was discovered to contain a SQL injection vulnerability via the component \admin\attendance_edit.php.,CWE-89,8.8,HIGH,2022-04-21T20:15Z,2022-04-23T02:54Z,3.1,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022
CVE-2022-28013,Attendance and Payroll System v1.0 was discovered to contain a SQL injection vulnerability via the component \admin\schedule_employee_edit.php.,CWE-89,8.8,HIGH,2022-04-21T20:15Z,2022-04-23T02:54Z,3.1,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022
CVE-2022-28012,Attendance and Payroll System v1.0 was discovered to contain a SQL injection vulnerability via the component \admin\position_delete.php.,CWE-89,8.8,HIGH,2022-04-21T20:15Z,2022-04-23T02:53Z,3.1,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022
CVE-2022-28011,Attendance and Payroll System v1.0 was discovered to contain a SQL injection vulnerability via the component \admin\schedule_delete.php.,CWE-89,8.8,HIGH,2022-04-21T20:15Z,2022-04-23T02:53Z,3.1,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022
CVE-2022-28010,Attendance and Payroll System v1.0 was discovered to contain a SQL injection vulnerability via the component \admin\overtime_delete.php.,CWE-89,8.8,HIGH,2022-04-21T20:15Z,2022-04-23T02:53Z,3.1,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022
CVE-2022-28009,Attendance and Payroll System v1.0 was discovered to contain a SQL injection vulnerability via the component \admin\attendance_delete.php.,CWE-89,8.8,HIGH,2022-04-21T20:15Z,2022-04-23T02:52Z,3.1,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022
CVE-2022-28008,Attendance and Payroll System v1.0 was discovered to contain a SQL injection vulnerability via the component \admin\attendance_delete.php.,CWE-89,8.8,HIGH,2022-04-21T20:15Z,2022-04-23T02:52Z,3.1,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022
CVE-2022-28007,Attendance and Payroll System v1.0 was discovered to contain a SQL injection vulnerability via the component \admin\cashadvance_delete.php.,CWE-89,8.8,HIGH,2022-04-21T20:15Z,2022-04-23T02:51Z,3.1,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022
CVE-2022-28006,Attendance and Payroll System v1.0 was discovered to contain a SQL injection vulnerability via the component \admin\employee_delete.php.,CWE-89,8.8,HIGH,2022-04-21T20:15Z,2022-04-23T02:51Z,3.1,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022
CVE-2022-22391,IBM Aspera High-Speed Transfer 4.3.1 and earlier could allow an authenticated user to obtain information from non sensitive operating system files that they should not have access to. IBM X-Force ID: 222059.,CWE-200,4.3,MEDIUM,2022-04-14T18:15Z,2022-04-23T02:35Z,3.1,200, Information Exposure,2022
CVE-2022-25166,"An issue was discovered in Amazon AWS VPN Client 2.0.0. It is possible to include a UNC path in the OpenVPN configuration file when referencing file paths for parameters (such as auth-user-pass). When this file is imported and the client attempts to validate the file path, it performs an open operation on the path and leaks the user's Net-NTLMv2 hash to an external server. This could be exploited by having a user open a crafted malicious ovpn configuration file.",CWE-200,5.0,MEDIUM,2022-04-14T16:15Z,2022-04-23T02:35Z,3.1,200, Information Exposure,2022
CVE-2022-22198,"An Access of Uninitialized Pointer vulnerability in the SIP ALG of Juniper Networks Junos OS allows an unauthenticated network-based attacker to cause a Denial of Service (DoS). Continued receipt of these specific packets will cause a sustained Denial of Service condition. On all MX and SRX platforms, if the SIP ALG is enabled, an MS-MPC or MS-MIC, or SPC will crash if it receives a SIP message with a specific contact header format. This issue affects Juniper Networks Junos OS on MX Series and SRX Series: 20.4 versions prior to 20.4R3; 21.1 versions prior to 21.1R2-S1, 21.1R3; 21.2 versions prior to 21.2R2. This issue does not affect versions prior to 20.4R1.",CWE-824,7.5,HIGH,2022-04-14T16:15Z,2022-04-23T02:26Z,3.1,824, Access of Uninitialized Pointer,2022
